route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
5198_117875,217,5198_10023,Ongar,27634,0,5198_7778195_7039021,5198_222
5198_117875,219,5198_10024,Ongar,11635,0,5198_7778195_7039011,5198_223
5198_117875,216,5198_10025,Ongar,19484,0,5198_7778195_7039021,5198_222
5198_117875,218,5198_10026,Ongar,6648,0,5198_7778195_7039017,5198_222
5198_117875,217,5198_10027,Ongar,27604,0,5198_7778195_7039042,5198_222
5198_117875,219,5198_10028,Ongar,11827,0,5198_7778195_7039013,5198_223
5198_117875,216,5198_10029,Ongar,19624,0,5198_7778195_7039042,5198_222
5198_117898,216,5198_1003,Ashtown Stn,16695,0,5198_7778195_5120007,5198_25
5198_117875,218,5198_10030,Ongar,6532,0,5198_7778195_7039011,5198_222
5198_117875,217,5198_10031,Ongar,27578,0,5198_7778195_7039040,5198_222
5198_117875,219,5198_10032,Ongar,11712,0,5198_7778195_7039024,5198_223
5198_117875,216,5198_10033,Ongar,19734,0,5198_7778195_7039040,5198_222
5198_117875,218,5198_10034,Ongar,6454,0,5198_7778195_7039015,5198_222
5198_117875,217,5198_10035,Ongar,27860,0,5198_7778195_7039013,5198_222
5198_117875,216,5198_10036,Ongar,19811,0,5198_7778195_7039013,5198_222
5198_117875,219,5198_10037,Ongar,11564,0,5198_7778195_7039022,5198_223
5198_117875,216,5198_10038,Ongar,19683,0,5198_7778195_7039047,5198_222
5198_117875,218,5198_10039,Ongar,6446,0,5198_7778195_7039007,5198_223
5198_117898,217,5198_1004,Ashtown Stn,24711,0,5198_7778195_5120012,5198_26
5198_117875,217,5198_10040,Ongar,27655,0,5198_7778195_7039047,5198_222
5198_117875,219,5198_10041,Ongar,11768,0,5198_7778195_7039016,5198_222
5198_117875,218,5198_10042,Ongar,6596,0,5198_7778195_7039019,5198_222
5198_117875,217,5198_10043,Ongar,27844,0,5198_7778195_7039005,5198_223
5198_117875,216,5198_10044,Ongar,19565,0,5198_7778195_7039005,5198_223
5198_117875,219,5198_10045,Ongar,11582,0,5198_7778195_7039017,5198_222
5198_117875,216,5198_10046,Ongar,19437,0,5198_7778195_7039010,5198_222
5198_117875,217,5198_10047,Ongar,27588,0,5198_7778195_7039010,5198_222
5198_117875,218,5198_10048,Ongar,6510,0,5198_7778195_7039028,5198_223
5198_117875,219,5198_10049,Ongar,11665,0,5198_7778195_7039009,5198_222
5198_117898,217,5198_1005,Ashtown Stn,24784,0,5198_7778195_5120007,5198_25
5198_117875,217,5198_10050,Ongar,27832,0,5198_7778195_7039046,5198_222
5198_117875,218,5198_10051,Ongar,6633,0,5198_7778195_7039010,5198_223
5198_117875,216,5198_10052,Ongar,19524,0,5198_7778195_7039046,5198_222
5198_117875,219,5198_10053,Ongar,11829,0,5198_7778195_7039013,5198_222
5198_117875,217,5198_10054,Ongar,27606,0,5198_7778195_7039042,5198_222
5198_117875,218,5198_10055,Ongar,6642,0,5198_7778195_7039014,5198_223
5198_117875,216,5198_10056,Ongar,19626,0,5198_7778195_7039042,5198_222
5198_117875,219,5198_10057,Ongar,11714,0,5198_7778195_7039024,5198_222
5198_117875,217,5198_10058,Ongar,27580,0,5198_7778195_7039040,5198_222
5198_117875,218,5198_10059,Ongar,6534,0,5198_7778195_7039011,5198_223
5198_117898,218,5198_1006,Ashtown Stn,3995,0,5198_7778195_5120002,5198_24
5198_117875,216,5198_10060,Ongar,19736,0,5198_7778195_7039040,5198_222
5198_117875,219,5198_10061,Ongar,11566,0,5198_7778195_7039022,5198_222
5198_117875,217,5198_10062,Ongar,27862,0,5198_7778195_7039013,5198_222
5198_117875,216,5198_10063,Ongar,19813,0,5198_7778195_7039013,5198_222
5198_117875,218,5198_10064,Ongar,6456,0,5198_7778195_7039015,5198_223
5198_117875,219,5198_10065,Ongar,11770,0,5198_7778195_7039016,5198_222
5198_117875,217,5198_10066,Burlington Road,27837,1,5198_7778195_7039005,5198_224
5198_117875,216,5198_10067,Burlington Road,19558,1,5198_7778195_7039005,5198_224
5198_117875,216,5198_10068,Burlington Road,19430,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10069,Burlington Road,27581,1,5198_7778195_7039010,5198_224
5198_117898,217,5198_1007,Ashtown Stn,24696,0,5198_7778195_5120011,5198_25
5198_117875,218,5198_10070,Burlington Road,6439,1,5198_7778195_7039007,5198_224
5198_117875,217,5198_10071,Burlington Road,27819,1,5198_7778195_7039014,5198_224
5198_117875,216,5198_10072,Burlington Road,19512,1,5198_7778195_7039014,5198_224
5198_117875,218,5198_10073,Burlington Road,6626,1,5198_7778195_7039010,5198_224
5198_117875,216,5198_10074,Burlington Road,19651,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10075,Burlington Road,27659,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10076,Burlington Road,27848,1,5198_7778195_7039019,5198_224
5198_117875,216,5198_10077,Burlington Road,19657,1,5198_7778195_7039019,5198_224
5198_117875,218,5198_10078,Burlington Road,6635,1,5198_7778195_7039014,5198_224
5198_117875,217,5198_10079,Burlington Road,27629,1,5198_7778195_7039021,5198_224
5198_117898,217,5198_1008,Ashtown Stn,24706,0,5198_7778195_5120009,5198_24
5198_117875,216,5198_10080,Burlington Road,19479,1,5198_7778195_7039021,5198_224
5198_117875,217,5198_10081,Burlington Road,27928,1,5198_7778195_7039024,5198_224
5198_117875,216,5198_10082,Burlington Road,19839,1,5198_7778195_7039024,5198_224
5198_117875,218,5198_10083,Burlington Road,6643,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10084,Burlington Road,27908,1,5198_7778195_7039027,5198_224
5198_117875,216,5198_10085,Burlington Road,19802,1,5198_7778195_7039027,5198_224
5198_117875,217,5198_10086,Burlington Road,27855,1,5198_7778195_7039013,5198_224
5198_117875,216,5198_10087,Burlington Road,19806,1,5198_7778195_7039013,5198_224
5198_117875,219,5198_10088,Burlington Road,11817,1,5198_7778195_7039010,5198_225
5198_117875,216,5198_10089,Burlington Road,15687,1,5198_7778195_8808114,5198_224
5198_117898,216,5198_1009,Ashtown Stn,16617,0,5198_7778195_5120009,5198_24
5198_117875,217,5198_10090,Burlington Road,23776,1,5198_7778195_8808114,5198_224
5198_117875,218,5198_10091,Burlington Road,6527,1,5198_7778195_7039011,5198_224
5198_117875,216,5198_10092,Burlington Road,19485,1,5198_7778195_7039032,5198_224
5198_117875,217,5198_10093,Burlington Road,27697,1,5198_7778195_7039032,5198_224
5198_117875,219,5198_10094,Burlington Road,11630,1,5198_7778195_7039011,5198_224
5198_117875,218,5198_10095,Burlington Road,6449,1,5198_7778195_7039015,5198_224
5198_117875,217,5198_10096,Burlington Road,27795,1,5198_7778195_7039016,5198_224
5198_117875,216,5198_10097,Burlington Road,19646,1,5198_7778195_7039016,5198_224
5198_117875,219,5198_10098,Burlington Road,11822,1,5198_7778195_7039013,5198_224
5198_117875,217,5198_10099,Burlington Road,27839,1,5198_7778195_7039005,5198_224
5198_117944,219,5198_101,Shaw street,8964,0,5198_7778195_9001002,5198_2
5198_117898,216,5198_1010,Ashtown Stn,16607,0,5198_7778195_5120011,5198_25
5198_117875,216,5198_10100,Burlington Road,19560,1,5198_7778195_7039005,5198_224
5198_117875,218,5198_10101,Burlington Road,6441,1,5198_7778195_7039007,5198_224
5198_117875,219,5198_10102,Burlington Road,11763,1,5198_7778195_7039016,5198_224
5198_117875,216,5198_10103,Burlington Road,19602,1,5198_7778195_7039038,5198_224
5198_117875,217,5198_10104,Burlington Road,27638,1,5198_7778195_7039038,5198_224
5198_117875,218,5198_10105,Burlington Road,6591,1,5198_7778195_7039019,5198_224
5198_117875,219,5198_10106,Burlington Road,11577,1,5198_7778195_7039017,5198_224
5198_117875,216,5198_10107,Burlington Road,19432,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10108,Burlington Road,27583,1,5198_7778195_7039010,5198_224
5198_117875,218,5198_10109,Burlington Road,6313,1,5198_7778195_7039022,5198_224
5198_117898,219,5198_1011,Ashtown Stn,9606,0,5198_7778195_5120004,5198_24
5198_117875,219,5198_10110,Burlington Road,11660,1,5198_7778195_7039009,5198_224
5198_117875,216,5198_10111,Burlington Road,19653,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10112,Burlington Road,27661,1,5198_7778195_7039017,5198_224
5198_117875,218,5198_10113,Burlington Road,6628,1,5198_7778195_7039010,5198_224
5198_117875,219,5198_10114,Burlington Road,11540,1,5198_7778195_7039014,5198_224
5198_117875,217,5198_10115,Burlington Road,27850,1,5198_7778195_7039019,5198_224
5198_117875,216,5198_10116,Burlington Road,19659,1,5198_7778195_7039019,5198_224
5198_117875,218,5198_10117,Burlington Road,6637,1,5198_7778195_7039014,5198_224
5198_117875,217,5198_10118,Burlington Road,27631,1,5198_7778195_7039021,5198_224
5198_117875,216,5198_10119,Burlington Road,19481,1,5198_7778195_7039021,5198_224
5198_117898,217,5198_1012,Ashtown Stn,24710,0,5198_7778195_5120010,5198_24
5198_117875,219,5198_10120,Burlington Road,11819,1,5198_7778195_7039010,5198_225
5198_117875,218,5198_10121,Burlington Road,6645,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10122,Burlington Road,27930,1,5198_7778195_7039024,5198_224
5198_117875,219,5198_10123,Burlington Road,11632,1,5198_7778195_7039011,5198_225
5198_117875,216,5198_10124,Burlington Road,19841,1,5198_7778195_7039024,5198_224
5198_117875,218,5198_10125,Burlington Road,6529,1,5198_7778195_7039011,5198_224
5198_117875,217,5198_10126,Burlington Road,27575,1,5198_7778195_7039040,5198_224
5198_117875,216,5198_10127,Burlington Road,19731,1,5198_7778195_7039040,5198_224
5198_117875,219,5198_10128,Burlington Road,11824,1,5198_7778195_7039013,5198_224
5198_117875,218,5198_10129,Burlington Road,6451,1,5198_7778195_7039015,5198_224
5198_117898,216,5198_1013,Ashtown Stn,16621,0,5198_7778195_5120010,5198_24
5198_117875,217,5198_10130,Burlington Road,27857,1,5198_7778195_7039013,5198_224
5198_117875,216,5198_10131,Burlington Road,19808,1,5198_7778195_7039013,5198_224
5198_117875,219,5198_10132,Burlington Road,11709,1,5198_7778195_7039024,5198_225
5198_117875,218,5198_10133,Burlington Road,6443,1,5198_7778195_7039007,5198_224
5198_117875,219,5198_10134,Burlington Road,11561,1,5198_7778195_7039022,5198_224
5198_117875,216,5198_10135,Burlington Road,19487,1,5198_7778195_7039032,5198_224
5198_117875,217,5198_10136,Burlington Road,27699,1,5198_7778195_7039032,5198_224
5198_117875,218,5198_10137,Burlington Road,6593,1,5198_7778195_7039019,5198_224
5198_117875,219,5198_10138,Burlington Road,11765,1,5198_7778195_7039016,5198_224
5198_117875,217,5198_10139,Burlington Road,27841,1,5198_7778195_7039005,5198_224
5198_117898,218,5198_1014,Ashtown Stn,3923,0,5198_7778195_5120003,5198_24
5198_117875,216,5198_10140,Burlington Road,19562,1,5198_7778195_7039005,5198_224
5198_117875,218,5198_10141,Burlington Road,6315,1,5198_7778195_7039022,5198_224
5198_117875,219,5198_10142,Burlington Road,11579,1,5198_7778195_7039017,5198_224
5198_117875,216,5198_10143,Burlington Road,19434,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10144,Burlington Road,27585,1,5198_7778195_7039010,5198_224
5198_117875,218,5198_10145,Burlington Road,6507,1,5198_7778195_7039028,5198_224
5198_117875,219,5198_10146,Burlington Road,11662,1,5198_7778195_7039009,5198_224
5198_117875,216,5198_10147,Burlington Road,19655,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10148,Burlington Road,27663,1,5198_7778195_7039017,5198_224
5198_117875,218,5198_10149,Burlington Road,6630,1,5198_7778195_7039010,5198_224
5198_117898,219,5198_1015,Ashtown Stn,9665,0,5198_7778195_5120005,5198_24
5198_117875,219,5198_10150,Burlington Road,11542,1,5198_7778195_7039014,5198_224
5198_117875,217,5198_10151,Burlington Road,27852,1,5198_7778195_7039019,5198_224
5198_117875,216,5198_10152,Burlington Road,19661,1,5198_7778195_7039019,5198_224
5198_117875,218,5198_10153,Burlington Road,6639,1,5198_7778195_7039014,5198_224
5198_117875,219,5198_10154,Burlington Road,11821,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10155,Burlington Road,27633,1,5198_7778195_7039021,5198_224
5198_117875,216,5198_10156,Burlington Road,19483,1,5198_7778195_7039021,5198_224
5198_117875,218,5198_10157,Burlington Road,6647,1,5198_7778195_7039017,5198_224
5198_117875,219,5198_10158,Burlington Road,11634,1,5198_7778195_7039011,5198_224
5198_117875,217,5198_10159,Burlington Road,27603,1,5198_7778195_7039042,5198_224
5198_117898,217,5198_1016,Ashtown Stn,24748,0,5198_7778195_5120003,5198_24
5198_117875,216,5198_10160,Burlington Road,19623,1,5198_7778195_7039042,5198_224
5198_117875,218,5198_10161,Burlington Road,6531,1,5198_7778195_7039011,5198_224
5198_117875,219,5198_10162,Burlington Road,11826,1,5198_7778195_7039013,5198_224
5198_117875,217,5198_10163,Burlington Road,27577,1,5198_7778195_7039040,5198_224
5198_117875,216,5198_10164,Burlington Road,19733,1,5198_7778195_7039040,5198_224
5198_117875,218,5198_10165,Burlington Road,6453,1,5198_7778195_7039015,5198_224
5198_117875,219,5198_10166,Burlington Road,11711,1,5198_7778195_7039024,5198_224
5198_117875,217,5198_10167,Burlington Road,27859,1,5198_7778195_7039013,5198_224
5198_117875,216,5198_10168,Burlington Road,19810,1,5198_7778195_7039013,5198_224
5198_117875,218,5198_10169,Burlington Road,6445,1,5198_7778195_7039007,5198_224
5198_117898,216,5198_1017,Ashtown Stn,16659,0,5198_7778195_5120003,5198_24
5198_117875,219,5198_10170,Burlington Road,11563,1,5198_7778195_7039022,5198_224
5198_117875,216,5198_10171,Burlington Road,19682,1,5198_7778195_7039047,5198_224
5198_117875,217,5198_10172,Burlington Road,27654,1,5198_7778195_7039047,5198_224
5198_117875,218,5198_10173,Burlington Road,6595,1,5198_7778195_7039019,5198_224
5198_117875,219,5198_10174,Burlington Road,11767,1,5198_7778195_7039016,5198_224
5198_117875,216,5198_10175,Burlington Road,19489,1,5198_7778195_7039032,5198_224
5198_117875,217,5198_10176,Burlington Road,27701,1,5198_7778195_7039032,5198_224
5198_117875,218,5198_10177,Burlington Road,6317,1,5198_7778195_7039022,5198_224
5198_117875,219,5198_10178,Burlington Road,11581,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10179,Burlington Road,27843,1,5198_7778195_7039005,5198_224
5198_117898,218,5198_1018,Ashtown Stn,3860,0,5198_7778195_5120001,5198_24
5198_117875,216,5198_10180,Burlington Road,19564,1,5198_7778195_7039005,5198_224
5198_117875,218,5198_10181,Burlington Road,6509,1,5198_7778195_7039028,5198_224
5198_117875,219,5198_10182,Burlington Road,11664,1,5198_7778195_7039009,5198_224
5198_117875,216,5198_10183,Burlington Road,19436,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10184,Burlington Road,27587,1,5198_7778195_7039010,5198_224
5198_117875,218,5198_10185,Burlington Road,6632,1,5198_7778195_7039010,5198_224
5198_117875,219,5198_10186,Burlington Road,11544,1,5198_7778195_7039014,5198_224
5198_117875,217,5198_10187,Burlington Road,27831,1,5198_7778195_7039046,5198_224
5198_117875,216,5198_10188,Burlington Road,19523,1,5198_7778195_7039046,5198_224
5198_117875,218,5198_10189,Burlington Road,6641,1,5198_7778195_7039014,5198_224
5198_117898,219,5198_1019,Ashtown Stn,9624,0,5198_7778195_5120003,5198_24
5198_117875,219,5198_10190,Burlington Road,11828,1,5198_7778195_7039013,5198_224
5198_117875,217,5198_10191,Burlington Road,27605,1,5198_7778195_7039042,5198_224
5198_117875,216,5198_10192,Burlington Road,19625,1,5198_7778195_7039042,5198_224
5198_117875,218,5198_10193,Burlington Road,6533,1,5198_7778195_7039011,5198_224
5198_117875,219,5198_10194,Burlington Road,11713,1,5198_7778195_7039024,5198_224
5198_117875,217,5198_10195,Burlington Road,27579,1,5198_7778195_7039040,5198_224
5198_117875,216,5198_10196,Burlington Road,19735,1,5198_7778195_7039040,5198_224
5198_117875,218,5198_10197,Burlington Road,6455,1,5198_7778195_7039015,5198_224
5198_117875,219,5198_10198,Burlington Road,11565,1,5198_7778195_7039022,5198_224
5198_117875,217,5198_10199,Burlington Road,27861,1,5198_7778195_7039013,5198_224
5198_117944,217,5198_102,Shaw street,23472,0,5198_7778195_9001008,5198_1
5198_117898,216,5198_1020,Ashtown Stn,16624,0,5198_7778195_5120012,5198_24
5198_117875,216,5198_10200,Burlington Road,19812,1,5198_7778195_7039013,5198_224
5198_117875,218,5198_10201,Burlington Road,6535,1,5198_7778195_7039033,5198_224
5198_117875,219,5198_10202,Burlington Road,11769,1,5198_7778195_7039016,5198_224
5198_117875,216,5198_10203,Burlington Road,19684,1,5198_7778195_7039047,5198_224
5198_117875,217,5198_10204,Burlington Road,27656,1,5198_7778195_7039047,5198_224
5198_117875,218,5198_10205,Burlington Road,6447,1,5198_7778195_7039007,5198_224
5198_117875,219,5198_10206,Burlington Road,11583,1,5198_7778195_7039017,5198_224
5198_117875,217,5198_10207,Burlington Road,27845,1,5198_7778195_7039005,5198_224
5198_117875,216,5198_10208,Burlington Road,19566,1,5198_7778195_7039005,5198_224
5198_117875,218,5198_10209,Burlington Road,6597,1,5198_7778195_7039019,5198_224
5198_117898,217,5198_1021,Ashtown Stn,24713,0,5198_7778195_5120012,5198_24
5198_117875,219,5198_10210,Burlington Road,11666,1,5198_7778195_7039009,5198_224
5198_117875,216,5198_10211,Burlington Road,19438,1,5198_7778195_7039010,5198_224
5198_117875,217,5198_10212,Burlington Road,27589,1,5198_7778195_7039010,5198_224
5198_117875,218,5198_10213,Burlington Road,6511,1,5198_7778195_7039028,5198_224
5198_117875,217,5198_10214,Burlington Road,27833,1,5198_7778195_7039046,5198_224
5198_117875,216,5198_10215,Burlington Road,19525,1,5198_7778195_7039046,5198_224
5198_117875,218,5198_10216,Burlington Road,6634,1,5198_7778195_7039010,5198_224
5198_117875,219,5198_10217,Burlington Road,11715,1,5198_7778195_7039024,5198_224
5198_117960,218,5198_10218,Ongar,6393,0,5198_7778195_7039001,5198_226
5198_117960,216,5198_10219,Ongar,19814,0,5198_7778195_7039002,5198_227
5198_117898,218,5198_1022,Ashtown Stn,3997,0,5198_7778195_5120002,5198_24
5198_117960,219,5198_10220,Ongar,11622,0,5198_7778195_7039002,5198_228
5198_117960,217,5198_10221,Ongar,27911,0,5198_7778195_7039002,5198_227
5198_117960,217,5198_10222,Ongar,27822,0,5198_7778195_7039004,5198_226
5198_117960,216,5198_10223,Ongar,19514,0,5198_7778195_7039004,5198_226
5198_117960,219,5198_10224,Ongar,11751,0,5198_7778195_7039004,5198_227
5198_117960,218,5198_10225,Ongar,6430,0,5198_7778195_7039004,5198_228
5198_117960,216,5198_10226,Ongar,19567,0,5198_7778195_7039009,5198_226
5198_117960,218,5198_10227,Ongar,6552,0,5198_7778195_7039005,5198_227
5198_117960,219,5198_10228,Ongar,11617,0,5198_7778195_7039006,5198_228
5198_117960,217,5198_10229,Ongar,27846,0,5198_7778195_7039009,5198_226
5198_117898,219,5198_1023,Ashtown Stn,9608,0,5198_7778195_5120004,5198_24
5198_117960,217,5198_10230,Ongar,27690,0,5198_7778195_7039001,5198_226
5198_117960,216,5198_10231,Ongar,19669,0,5198_7778195_7039001,5198_226
5198_117960,218,5198_10232,Ongar,6537,0,5198_7778195_7039002,5198_227
5198_117960,219,5198_10233,Ongar,11674,0,5198_7778195_7039001,5198_228
5198_117960,218,5198_10234,Ongar,6469,0,5198_7778195_7039003,5198_226
5198_117960,216,5198_10235,Ongar,19793,0,5198_7778195_7039003,5198_227
5198_117960,217,5198_10236,Ongar,27899,0,5198_7778195_7039003,5198_227
5198_117960,219,5198_10237,Ongar,11787,0,5198_7778195_7039003,5198_228
5198_117960,218,5198_10238,Ongar,6379,0,5198_7778195_7039013,5198_226
5198_117960,216,5198_10239,Ongar,19781,0,5198_7778195_7039006,5198_227
5198_117898,216,5198_1024,Ashtown Stn,16697,0,5198_7778195_5120007,5198_24
5198_117960,217,5198_10240,Ongar,27888,0,5198_7778195_7039006,5198_227
5198_117960,218,5198_10241,Ongar,6599,0,5198_7778195_7039006,5198_226
5198_117960,216,5198_10242,Ongar,19606,0,5198_7778195_7039007,5198_227
5198_117960,219,5198_10243,Ongar,11697,0,5198_7778195_7039005,5198_228
5198_117960,217,5198_10244,Ongar,27617,0,5198_7778195_7039007,5198_227
5198_117960,216,5198_10245,Ongar,19738,0,5198_7778195_7039025,5198_226
5198_117960,217,5198_10246,Ongar,27702,0,5198_7778195_7039025,5198_226
5198_117960,218,5198_10247,Ongar,6395,0,5198_7778195_7039001,5198_226
5198_117960,216,5198_10248,Ongar,19629,0,5198_7778195_7039029,5198_226
5198_117960,217,5198_10249,Ongar,27667,0,5198_7778195_7039029,5198_226
5198_117898,217,5198_1025,Ashtown Stn,24786,0,5198_7778195_5120007,5198_24
5198_117960,217,5198_10250,Ongar,27562,0,5198_7778195_7039008,5198_226
5198_117960,219,5198_10251,Ongar,11624,0,5198_7778195_7039002,5198_227
5198_117960,216,5198_10252,Ongar,19570,0,5198_7778195_7039008,5198_226
5198_117960,218,5198_10253,Ongar,6520,0,5198_7778195_7039008,5198_228
5198_117960,216,5198_10254,Ongar,19456,0,5198_7778195_7039011,5198_226
5198_117960,217,5198_10255,Ongar,27624,0,5198_7778195_7039011,5198_226
5198_117960,218,5198_10256,Ongar,6307,0,5198_7778195_7039009,5198_226
5198_117960,219,5198_10257,Ongar,11584,0,5198_7778195_7039007,5198_226
5198_117960,216,5198_10258,Ongar,19816,0,5198_7778195_7039002,5198_227
5198_117960,217,5198_10259,Ongar,27913,0,5198_7778195_7039002,5198_227
5198_117898,218,5198_1026,Ashtown Stn,3925,0,5198_7778195_5120003,5198_24
5198_117960,216,5198_10260,Ongar,19590,0,5198_7778195_7039012,5198_226
5198_117960,217,5198_10261,Ongar,27536,0,5198_7778195_7039012,5198_226
5198_117960,218,5198_10262,Ongar,6432,0,5198_7778195_7039004,5198_227
5198_117960,216,5198_10263,Ongar,19579,0,5198_7778195_7039015,5198_226
5198_117960,217,5198_10264,Ongar,27592,0,5198_7778195_7039015,5198_226
5198_117960,219,5198_10265,Ongar,11753,0,5198_7778195_7039004,5198_227
5198_117960,218,5198_10266,Ongar,6319,0,5198_7778195_7039012,5198_226
5198_117960,217,5198_10267,Ongar,27824,0,5198_7778195_7039004,5198_226
5198_117960,216,5198_10268,Ongar,19516,0,5198_7778195_7039004,5198_226
5198_117960,218,5198_10269,Ongar,6554,0,5198_7778195_7039005,5198_226
5198_117898,217,5198_1027,Ashtown Stn,24750,0,5198_7778195_5120003,5198_24
5198_117960,216,5198_10270,Ongar,19692,0,5198_7778195_7039018,5198_227
5198_117960,217,5198_10271,Ongar,27649,0,5198_7778195_7039018,5198_227
5198_117960,219,5198_10272,Ongar,11643,0,5198_7778195_7039012,5198_228
5198_117960,217,5198_10273,Ongar,27608,0,5198_7778195_7039020,5198_226
5198_117960,216,5198_10274,Ongar,19711,0,5198_7778195_7039020,5198_226
5198_117960,218,5198_10275,Ongar,6344,0,5198_7778195_7039016,5198_226
5198_117960,219,5198_10276,Ongar,11619,0,5198_7778195_7039006,5198_226
5198_117960,216,5198_10277,Ongar,19537,0,5198_7778195_7039036,5198_227
5198_117960,217,5198_10278,Ongar,27738,0,5198_7778195_7039036,5198_227
5198_117960,218,5198_10279,Ongar,6539,0,5198_7778195_7039002,5198_226
5198_117898,219,5198_1028,Ashtown Stn,9667,0,5198_7778195_5120005,5198_26
5198_117960,216,5198_10280,Ongar,19759,0,5198_7778195_7039022,5198_226
5198_117960,217,5198_10281,Ongar,27640,0,5198_7778195_7039022,5198_226
5198_117960,218,5198_10282,Ongar,6367,0,5198_7778195_7039021,5198_226
5198_117960,219,5198_10283,Ongar,11676,0,5198_7778195_7039001,5198_226
5198_117960,217,5198_10284,Ongar,27882,0,5198_7778195_7039023,5198_227
5198_117960,216,5198_10285,Ongar,19775,0,5198_7778195_7039023,5198_227
5198_117960,218,5198_10286,Ongar,6458,0,5198_7778195_7039018,5198_226
5198_117960,217,5198_10287,Ongar,27806,0,5198_7778195_7039026,5198_226
5198_117960,216,5198_10288,Ongar,19699,0,5198_7778195_7039026,5198_226
5198_117960,218,5198_10289,Ongar,6471,0,5198_7778195_7039003,5198_226
5198_117898,218,5198_1029,Ashtown Stn,3862,0,5198_7778195_5120001,5198_27
5198_117960,216,5198_10290,Ongar,19768,0,5198_7778195_7039028,5198_227
5198_117960,217,5198_10291,Ongar,27875,0,5198_7778195_7039028,5198_227
5198_117960,219,5198_10292,Ongar,11789,0,5198_7778195_7039003,5198_228
5198_117960,216,5198_10293,Ongar,19617,0,5198_7778195_7039030,5198_226
5198_117960,217,5198_10294,Ongar,27765,0,5198_7778195_7039030,5198_226
5198_117960,218,5198_10295,Ongar,6302,0,5198_7778195_7039023,5198_226
5198_117960,219,5198_10296,Ongar,11779,0,5198_7778195_7039018,5198_226
5198_117960,216,5198_10297,Ongar,15690,0,5198_7778195_8808115,5198_226
5198_117960,217,5198_10298,Ongar,23779,0,5198_7778195_8808115,5198_226
5198_117960,218,5198_10299,Ongar,6374,0,5198_7778195_7039025,5198_226
5198_117944,218,5198_103,Shaw street,2917,0,5198_7778195_9001004,5198_1
5198_117898,216,5198_1030,Ashtown Stn,16661,0,5198_7778195_5120003,5198_24
5198_117960,217,5198_10300,Ongar,27692,0,5198_7778195_7039001,5198_226
5198_117960,216,5198_10301,Ongar,19671,0,5198_7778195_7039001,5198_226
5198_117960,219,5198_10302,Ongar,11521,0,5198_7778195_7039008,5198_227
5198_117960,218,5198_10303,Ongar,6381,0,5198_7778195_7039013,5198_226
5198_117960,217,5198_10304,Ongar,27780,0,5198_7778195_7039034,5198_226
5198_117960,216,5198_10305,Ongar,19530,0,5198_7778195_7039034,5198_226
5198_117960,219,5198_10306,Ongar,11699,0,5198_7778195_7039005,5198_226
5198_117960,218,5198_10307,Ongar,6601,0,5198_7778195_7039006,5198_226
5198_117960,216,5198_10308,Ongar,19795,0,5198_7778195_7039003,5198_226
5198_117960,217,5198_10309,Ongar,27901,0,5198_7778195_7039003,5198_226
5198_117898,216,5198_1031,Ashtown Stn,16626,0,5198_7778195_5120012,5198_24
5198_117960,218,5198_10310,Ongar,6397,0,5198_7778195_7039001,5198_226
5198_117960,219,5198_10311,Ongar,11528,0,5198_7778195_7039015,5198_227
5198_117960,216,5198_10312,Ongar,19783,0,5198_7778195_7039006,5198_228
5198_117960,217,5198_10313,Ongar,27890,0,5198_7778195_7039006,5198_228
5198_117960,217,5198_10314,Ongar,27759,0,5198_7778195_7039035,5198_226
5198_117960,216,5198_10315,Ongar,19686,0,5198_7778195_7039035,5198_226
5198_117960,218,5198_10316,Ongar,6401,0,5198_7778195_7039020,5198_226
5198_117960,219,5198_10317,Ongar,11567,0,5198_7778195_7039021,5198_226
5198_117960,217,5198_10318,Ongar,27789,0,5198_7778195_7039037,5198_226
5198_117960,216,5198_10319,Ongar,19677,0,5198_7778195_7039037,5198_226
5198_117898,217,5198_1032,Ashtown Stn,24715,0,5198_7778195_5120012,5198_24
5198_117960,218,5198_10320,Ongar,6522,0,5198_7778195_7039008,5198_226
5198_117960,219,5198_10321,Ongar,11626,0,5198_7778195_7039002,5198_226
5198_117960,216,5198_10322,Ongar,19608,0,5198_7778195_7039007,5198_227
5198_117960,217,5198_10323,Ongar,27619,0,5198_7778195_7039007,5198_227
5198_117960,218,5198_10324,Ongar,6309,0,5198_7778195_7039009,5198_226
5198_117960,216,5198_10325,Ongar,19740,0,5198_7778195_7039025,5198_226
5198_117960,217,5198_10326,Ongar,27704,0,5198_7778195_7039025,5198_226
5198_117960,219,5198_10327,Ongar,11586,0,5198_7778195_7039007,5198_226
